variable_id,mz,rt,bl20210902_10,bl20210902_11,bl20210902_13,bl20210902_14,bl20210902_26,bl20210902_27,bl20210902_29,bl20210902_30,bl20210902_31,bl20210902_32,bl20210902_33,bl20210902_34,bl20210902_35,bl20210902_36,bl20210902_4,bl20210902_5,bl20210902_6,bl20210902_7,bl20210902_8,bl20210902_9,bl20210902_15,bl20210902_16,bl20210902_17,bl20210902_18,bl20210902_19,bl20210902_20,bl20210902_22,bl20210902_23,bl20210902_24,bl20210902_25,bl20210902_12,bl20210902_21,bl20210902_28,bl20210902_3,bl20210902_37,bl20210902_38
M137T28_POS,137.05633544921875,27.74295425415039,NA,52472.04395630457,53854.22817724707,51416.379540528935,NA,NA,8184.047865113392,60138.66421990518,NA,NA,NA,NA,41872.80737491472,NA,NA,25693.21420042193,NA,NA,24569.998884509063,105045.50543198308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57112.133866297845,NA,48468.1100930126,42679.91111568208,38606.044770755616
M137T37_POS,137.0874786376953,36.71888732910156,27079.521699862897,31625.29301053719,27147.423992269414,24544.879903207202,NA,7947.9572538064285,NA,37941.05421772581,NA,27060.078921352575,27314.75392126511,30636.172796881878,35819.60754836891,31319.283994595513,NA,12123.613606237386,NA,8747.8910882706,9872.158670461191,34385.73103782733,18907.0788563251,18010.930504039432,NA,NA,13617.753955739228,28233.15109257609,30081.49257860225,27949.090621036623,24398.764045161137,32398.921264283916,28971.799548924228,NA,NA,NA,38848.20196794719,30411.77560251769
M138T632_POS,137.98744201660156,632.0169677734375,NA,NA,99813.5950637889,NA,90157.01588863207,80162.04905158438,63460.7465740401,131735.0616985435,97607.39837364637,84430.87724346803,NA,125182.17005571783,80327.05260705687,88647.71096386926,165307.5254104225,177949.73190141973,132708.95539332152,76297.95188871953,125258.153067216,92083.30617084306,NA,NA,55228.872436188525,NA,46728.50345720631,NA,NA,NA,NA,106587.18621048468,NA,109113.51212120148,NA,NA,61064.521098425874,NA
M138T51_POS,138.07640075683594,50.89607620239258,26794.10593632305,21847.918457126623,24243.61693409472,22340.958839964962,NA,NA,NA,32023.836487170913,NA,27256.158042009116,21588.779157286594,NA,24782.182283658345,26251.966050601302,NA,NA,NA,NA,NA,30855.85819373315,15813.279489031247,15431.83466837076,NA,14960.808668988,NA,27595.483168994822,37010.497608172125,32953.67534858686,26218.459913168055,28464.139620102,27339.88501671464,30947.10577408073,NA,27671.687800056567,30019.42136589542,29209.211218308603
M140T629_POS,139.9874267578125,629.41900634765625,548792.9458146911,360274.7649080469,167512.33220015914,284482.3154946212,207377.4028853752,288767.28608919657,427207.3477277525,468231.90411482716,391001.86562828283,392998.5350316741,479074.69562670885,144684.60502658354,221896.61429507885,190255.95635580685,451423.650794417,381550.9658836868,455091.8393621232,670164.0086209854,NA,NA,331070.6205606955,85343.81459547425,77218.48304735875,210728.3003353222,311139.3564347772,433765.7085328368,320115.11402431485,275418.9232614441,241218.37489305946,NA,201089.2895719264,330852.6336514713,484577.6108192101,686892.8790979735,269759.2640870646,271460.02782522433
M142T651_POS,141.95790100097656,650.9532165527344,NA,5593330.010635486,NA,3877754.701588421,NA,NA,NA,NA,NA,NA,6415689.631509464,NA,NA,NA,NA,NA,NA,NA,NA,NA,4836367.914901192,5462499.823266433,NA,NA,NA,5758992.46436002,4108362.27370294,NA,NA,4343594.902315178,NA,NA,5919315.8987870375,NA,6457501.246006291,NA
M142T629_POS,141.98228454589844,628.98443603515625,NA,92346.35811666465,NA,69753.21367196106,50442.8015615038,NA,NA,NA,NA,NA,136458.7685392908,NA,52575.11599291771,40872.73869809673,119746.04705253488,NA,NA,NA,NA,NA,89340.7502749172,NA,NA,45863.64234898862,85839.79273379064,NA,60965.47612953394,NA,62226.44199310953,NA,54078.276807734794,NA,NA,196742.4675311522,64811.78246214253,66413.19342632474
M142T228_POS,142.0310516357422,227.6864471435547,17006.38166517711,17930.404369441272,18505.039558567496,17164.900123985157,NA,NA,NA,16412.995781981263,NA,NA,16339.773009724111,NA,NA,5599.221546680352,NA,NA,NA,NA,NA,22837.638530668417,NA,NA,NA,8296.609783114796,NA,21121.45595217521,14001.00283773903,19923.289886821458,16370.478981107648,NA,16608.505668594476,19572.551378069267,NA,16844.570217080247,15398.190127176977,17313.631054808204
M143T126_POS,143.07188415527344,125.53754043579102,NA,92205.96198210721,143929.1931064831,145783.0238488208,NA,NA,NA,157824.0115750873,3453.8292943780675,133080.50280089077,121129.7778088882,NA,127496.4799819144,107433.51289181733,NA,NA,5138.3020195990475,9438.908371023275,NA,184745.06501285112,37621.91681971705,NA,NA,34593.305799050715,35597.62080586956,104785.55807301204,133271.73544144092,139363.64914779505,115438.98800054722,94684.47273575331,174191.04655221215,164145.97692459938,NA,NA,131710.07723085594,137412.96317250535
M144T125_1_POS,144.0796661376953,125.33260345458984,951717.4413745787,993416.3417931234,815592.7592138066,628232.2454324946,NA,30673.363183155157,NA,642260.0850803077,NA,729351.2031991462,707815.2786500059,610796.4777517375,NA,654054.0841048787,48383.10900226397,18283.28873399661,15508.964987981215,49778.71554559804,NA,1005156.4984661575,185354.2479238072,233205.04829445388,NA,186162.0656585575,70214.62814380358,631042.0516773404,722998.3861860472,774391.8275132879,638904.21814862045,578467.1819841351,887840.0017248901,883845.4883787283,NA,NA,779326.4784489349,774975.8768957953
M144T125_2_POS,144.20005798339844,124.92401885986328,15704.180173825162,17899.063269302165,10136.722336955658,7445.018473965826,NA,NA,NA,12087.661830660049,NA,7427.099123699039,6083.65302084716,NA,7328.994086251585,NA,NA,NA,NA,NA,NA,20582.263994782985,NA,NA,NA,NA,NA,NA,7570.139402375087,8142.301261536725,NA,NA,14273.531038055964,11841.610613694183,NA,NA,NA,8982.624476461004
M145T627_1_POS,144.9825439453125,626.59893798828125,889806.6463406819,1136278.202791253,1058294.47021513,1091908.728452463,857773.8307022542,592615.981178948,872104.8610959152,681158.6228358176,898148.4023077127,991657.4972616357,869636.540211668,937654.2789667298,725615.0594711152,920241.2274001129,1444108.2511433759,1404291.1214099184,1366256.168413958,1267111.3695681728,1190659.226738902,1055513.491821162,977240.1216032414,582822.5256674815,737835.5211946719,826931.789617445,666884.3573674217,761677.8346173043,876447.3813184084,956537.1069460927,908824.2644053098,763910.58157436,1204739.5676166662,856042.5184655312,877649.1640331773,2113911.4466048377,794627.6839948269,NA
M145T125_POS,145.0811309814453,125.38832473754883,61528.65385470626,64422.00585336048,54340.15630019308,42685.41799953979,NA,NA,NA,NA,NA,42819.669761891644,44736.6152151365,41772.76271542167,43857.6606134315,44037.07890597952,NA,NA,3607.1025081011007,NA,NA,67866.15522144304,11958.512995289766,14537.664403716406,NA,12622.074016173901,NA,NA,41792.804387846,52476.66006812927,NA,38160.096510861906,63163.61414112914,NA,NA,NA,46695.690346096024,51925.247079226996
M145T627_2_POS,145.10454559326172,626.60235595703125,9934.630327351953,10073.483640364946,NA,NA,NA,4664.672851550127,4173.251152069702,3140.1219801600355,6025.708222400842,NA,NA,4005.559803351478,3222.194064760653,NA,27067.91413086584,NA,NA,15872.155426111865,12965.84442145736,NA,NA,NA,NA,NA,3570.456409492069,3259.4540405269017,NA,NA,NA,2691.2845802590396,8378.179931707036,NA,NA,40559.67086754309,3766.395081582013,4048.673312809816
M146T627_POS,145.9846649169922,626.59991455078125,NA,16279.954049147007,20703.69866306715,23885.020427717776,18010.13067622611,16069.807805880293,20403.296100504896,14253.155158050056,NA,19594.460459210786,14063.387894971449,15515.807189924572,NA,15731.674900064098,31690.23410051445,31693.90483834684,31532.686447003343,NA,24037.870990661715,23580.343059994804,20704.13029819754,NA,12283.464298255449,15931.964879034149,16669.18073655146,NA,18155.577094473298,17489.849641301516,19205.350952159242,15749.317092788584,21078.261549883646,16806.44868601246,NA,NA,NA,17959.455161918024
M146T126_POS,146.05885314941406,125.53244018554688,1320528.4710621869,1283746.2445397598,1227089.817275804,NA,57367.63486846396,NA,NA,1338047.2965126424,33897.55934205481,1154419.2683607063,1130091.0687824348,1066560.5867398672,1240583.4857198296,1134724.5386362085,98071.18173990032,93107.95553692731,95724.80685509341,85448.26455846881,NA,1461060.6957269087,348266.3431656874,393334.47950005723,22217.99011611296,330174.08589759225,264046.09464510274,984328.3218642476,1152752.3708502217,1172606.6131232188,1032923.7171289619,977987.265946851,1314782.3023985089,1268921.3986194585,NA,NA,1261518.093294915,1254440.8647589919
M146T14_POS,146.17510986328125,14.327510356903076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4343.979570827601,NA,NA,NA,NA,NA,NA,NA,NA,18160.422860231658,22229.653220651126,7040.419560685083,15291.65797311178,14334.541017713595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M146T125_POS,146.1825408935547,125.23250579833984,20211.66064256117,22787.420233394234,17366.9651581009,15758.069940018702,NA,NA,NA,23607.991838381844,NA,19689.252555174808,15509.247823859287,15075.66081996048,20871.550050073933,16020.410811972859,NA,NA,NA,NA,NA,28849.991397899626,NA,NA,NA,NA,NA,12401.038770875179,18011.38574978254,17327.83421691205,14738.789145441553,13276.252985170475,23732.7412121084,21007.764196330598,NA,17353.19040436285,18601.46964513137,19223.99415783959
M147T627_1_POS,146.9803009033203,626.59814453125,339359.80966016586,411042.1154070837,408174.28623107524,415108.06805991114,337339.4621016841,280486.30949848355,354217.7052240944,207304.16923997912,360447.9737953412,334578.908102687,319571.89636485715,340625.68429867027,278309.31545214786,347332.7456743959,544629.2223679923,552703.4891833345,540986.8454227337,497081.85675326665,472957.71961550356,418209.7735842246,358150.0121662855,216451.44715313456,118608.1517539655,321911.0896138139,276273.5399078311,291567.9356569741,330364.30734558275,354402.18735898554,330615.4647945984,290150.13246716134,454085.8093653862,333947.10983185313,330265.26832392305,757994.9792073008,291363.01220244996,181980.57237166283
M147T185_POS,147.02496337890625,184.59202575683594,7765.968754255735,9265.247211472946,5517.428687785463,NA,NA,NA,NA,NA,NA,5655.730934125471,NA,NA,4544.94719269364,5754.662832329224,NA,NA,NA,NA,NA,NA,NA,NA,NA,1693.5227230744035,NA,NA,NA,6116.9805049706165,NA,4151.3161451194,7297.217483467558,NA,NA,NA,5905.272576905026,5729.831085226558
M147T37_POS,147.05474853515625,36.71888732910156,152684.39886842636,156475.0911858489,163108.71186508128,151939.99986011416,NA,NA,NA,207556.79962044602,NA,158717.9601754683,171504.53103201202,168177.14728544303,217582.6914948462,190420.8571838706,NA,NA,52688.088104200564,NA,28715.42214207322,213078.3765050789,82921.14083313484,100364.9565826689,NA,81333.62541236602,63729.42036280459,151843.32788863534,171528.4494007638,156182.88519220072,164258.12638948864,158904.6464739257,189844.9248677309,NA,NA,NA,228925.6153057614,219784.298331812
M147T125_POS,147.06219482421875,125.23435974121094,NA,77011.0799540473,51449.37568029019,50872.966470560306,NA,NA,NA,63975.49936897635,NA,49350.490979254355,NA,NA,59808.572990744404,NA,NA,NA,NA,NA,3600.520360894291,69434.35556950212,17708.24978624846,NA,NA,NA,NA,NA,56141.797183368835,58320.20471986207,45358.46796811099,NA,56236.80414527441,65153.50007068879,NA,65076.60196189894,53401.23566632975,NA
M147T627_2_POS,147.09445190429688,626.59747314453125,NA,18038.25300293118,NA,14888.730451005378,NA,NA,NA,NA,NA,11702.728340091375,15852.05526349861,NA,9664.961769033873,NA,17025.931971715225,NA,NA,18237.60106086566,NA,NA,13665.698196485586,4802.840499896066,NA,NA,NA,NA,NA,NA,13796.364987633382,NA,12454.119010405624,10336.274131984115,NA,15790.777816825488,NA,NA
M149T498_POS,149.02171325683594,497.7235107421875,NA,NA,NA,NA,NA,NA,NA,50073.95330945019,NA,NA,NA,NA,24348.05745679354,2515.496892931851,NA,NA,NA,NA,NA,NA,2252.045188916105,NA,NA,NA,NA,NA,NA,NA,NA,NA,29787.801399393604,50300.66099781204,NA,45731.189339940414,NA,NA
M149T93_POS,149.05918884277344,93.0655288696289,88973.25565870597,59758.88009425187,54194.63967261137,NA,9632.838641606548,11928.22960134626,10303.581144899937,NA,7306.187067086419,NA,51308.2020755656,69637.34515851125,71507.59629508093,53680.12426974557,NA,15428.695273404319,15880.92985860548,12621.853538663869,13202.911821764077,NA,41420.634604855215,33987.822876220795,4755.17862796978,34720.29980288091,NA,49077.422520511005,NA,43099.49037613041,42632.85237343548,63333.83436259007,77241.03063211152,62230.19013225948,NA,NA,74265.316418606,70476.14085182443
M150T114_POS,150.04769897460938,114.48704528808594,NA,NA,10648.336470739154,NA,NA,NA,NA,11941.47708488111,NA,12657.267837566878,13771.241399934443,12685.39260269263,11072.951119091857,11293.605785703761,NA,5433.781736511568,NA,NA,4503.264297108951,14172.666091770561,17201.918956091602,16423.579435023203,NA,15307.603812294861,12880.603451823054,NA,NA,10893.10762882777,11868.455217471404,12930.495420630656,12440.675905814356,NA,NA,NA,NA,9297.472716088278
M152T106_POS,152.0673065185547,105.70616912841797,NA,NA,NA,NA,NA,NA,NA,12576.641825074768,NA,18210.473632778314,NA,17689.865855560678,NA,16158.42565467696,NA,NA,NA,NA,NA,NA,NA,13215.068051197033,NA,NA,NA,28569.529332598013,24230.564828116876,20889.513099905245,25564.738583703645,24524.86012231109,12697.994283440903,NA,NA,NA,11609.138426197444,14089.328358535637
M152T32_POS,152.08245849609375,31.565330505371094,308150.5875611582,321790.9809017986,288442.44631608314,NA,NA,26771.911933438958,NA,312148.3917990538,12929.142824057835,257061.5037711547,276515.14408468537,172003.662493333,224188.5882929861,223857.45339121358,NA,26597.566879441758,NA,NA,NA,NA,NA,111614.54337456345,NA,NA,119948.40833030145,298940.12527729274,313613.75443084445,287683.9719641811,292259.83390267583,274086.6084386963,257358.68773842967,NA,18919.514380277913,NA,294900.3447057014,301835.29864939325
M153T32_POS,153.0834503173828,31.674936294555664,NA,12578.208644412534,13177.836495518162,13915.981696249823,NA,NA,NA,14404.983689207342,NA,NA,14261.945458094533,9596.5245537304,7719.393272994306,11306.20831388221,NA,NA,NA,NA,NA,15908.815939160802,5103.32462205555,NA,NA,NA,NA,13240.704826237048,12584.815824861133,11943.520011565259,13764.597140517293,11648.810773457284,14069.968709114042,NA,NA,NA,12457.026954328996,13402.397578971793
M154T141_POS,153.99375915527344,141.0379180908203,17805.453309025343,NA,17593.244419049533,14202.030808372863,NA,NA,NA,12512.397547902601,NA,15973.88189034688,9650.664286321095,14397.447454849304,NA,14161.826184753429,NA,NA,NA,NA,NA,17758.02354818574,11747.694339851772,12443.312088080787,NA,19342.838301693388,NA,NA,NA,NA,NA,NA,12408.131675633753,11702.312128484013,NA,NA,NA,11940.610055886315
M156T124_POS,156.07801818847656,123.95826721191406,18636.06106294909,NA,14362.23587902349,NA,NA,NA,NA,9975.818939177987,NA,11137.685112379604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6531.708502021142,NA,NA,NA,NA,NA,NA,NA,NA,NA,10476.427444515306,10535.85698097671,NA,NA,9669.115834209537,6786.688470819391
M159T635_POS,158.9622344970703,634.81280517578125,514412.0140689058,383887.40072725125,NA,347010.46111846087,616369.3395521629,827433.3938984275,546893.1319874085,987549.6351052768,917362.7667154456,372779.65473191737,504086.81855104544,722116.3718989211,786592.4912563016,542478.7135229415,854607.9439559965,NA,NA,630991.5838285954,NA,NA,NA,NA,392195.9754173463,NA,621530.7348781949,NA,312064.3170167834,466837.71887243603,NA,561258.9251501763,311678.3386147535,581016.8018528457,NA,NA,NA,425800.01026975084
M159T9_POS,158.97256469726562,8.70068645477295,45744.88269162048,70382.35580283463,51660.319784001666,28602.225814516696,28339.190349189717,30228.30262671227,75028.53011002514,30742.714739149334,74247.89363589865,75143.80014671774,36027.42593106542,32384.138296759094,28513.52840268717,62670.29678439835,NA,73225.79992922908,71446.09604109355,NA,70762.9487124932,54538.80667961211,66773.73184707535,NA,35158.57185054513,NA,22667.66578084634,27469.73591683381,NA,43598.24855197752,NA,61476.18183294348,54908.01652629245,NA,NA,NA,28126.43501769825,42047.979953859525
M159T304_POS,158.95965576171875,304.4726104736328,240258.63718500492,62234.0123120464,161790.83547926077,NA,NA,NA,NA,NA,NA,NA,69279.45181275035,NA,NA,NA,NA,NA,NA,NA,NA,294515.24703595863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230238.18521313983,179356.956763439,NA,NA,NA,171407.349437298
M159T28_POS,159.03965759277344,27.814559936523438,20133.67411613749,18342.486330087533,18913.12569911116,NA,NA,NA,NA,15176.295624146833,NA,10762.47921500409,NA,9748.231213943467,13613.07869084505,11226.440008868185,NA,NA,NA,NA,NA,19940.3841151237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10158.773032281944,15179.344300680781,15232.196608248913
M159T125_POS,159.0912628173828,125.23562622070312,109128.1599713959,140479.47053703349,79253.23350884563,106936.59158797275,NA,8162.159564554754,6025.393810323289,108456.0782057891,NA,86447.29462321082,60978.64092779532,91842.74430392473,108102.71909711778,98273.77766151738,13219.201555379845,12905.175061987959,NA,NA,10966.327988525069,54093.784332365045,41264.9904335083,46527.10479050352,NA,NA,31131.820442750646,89763.94944049338,81974.64529413643,95277.69497045598,77708.47987144132,75291.22929442926,99355.74448657471,100077.99405913035,NA,98268.64281547218,100011.17948841004,84308.31464098065
M159T213_POS,159.114501953125,213.3098907470703,NA,NA,NA,NA,NA,NA,NA,11483.873627132883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10776.789722533971,9949.958432347667,NA,8946.558337117975,10588.093877386174,9520.21361942671
M160T228_1_POS,160.04254150390625,228.26496124267578,2639544.772086873,1533966.373045065,2530829.999483891,1715009.453836036,318163.1057647387,434901.01881898334,380851.26870260603,1043661.8369635058,397029.0996461663,30349.7865295587,2436419.6418225686,1373967.6199881984,795186.8612487942,1006846.4826117727,722104.92609833,471263.07209745393,874231.5262540074,NA,740277.7612634307,2687692.234020865,1299311.235391077,1410508.0945657839,339625.353300402,1004447.2481157478,1058571.851782008,NA,2027857.4481663178,2585501.410077091,2987334.3117296095,NA,1282334.4000569012,3038672.171913999,299408.6735010251,1152035.8658520498,1684194.1234121548,NA
