variable_id,mz,rt,X20210902_neg04,X20210902_neg05,X20210902_neg06,X20210902_neg07,X20210902_neg08,X20210902_neg09,X20210902_neg10,X20210902_neg11,X20210902_neg13,X20210902_neg14,X20210902_neg26,X20210902_neg27,X20210902_neg28,X20210902_neg29,X20210902_neg31,X20210902_neg32,X20210902_neg33,X20210902_neg34,X20210902_neg35,X20210902_neg36,X20210902_neg15,X20210902_neg16,X20210902_neg17,X20210902_neg18,X20210902_neg19,X20210902_neg20,X20210902_neg22,X20210902_neg23,X20210902_neg24,X20210902_neg25,X20210902_neg03,X20210902_neg12,X20210902_neg21,X20210902_neg30,X20210902_neg37,X20210902_neg38
M689T228_NEG,689.4416891201728,228.36200237274,NA,NA,NA,NA,NA,98573.99953008341,85479.56935198717,108246.26527956376,62438.526642187004,58907.311006091324,NA,NA,NA,NA,NA,9832.524503657161,49800.07501253493,21724.177124073416,49105.710781048045,9044.00751114414,13002.710294683058,21041.95432649128,NA,15431.566257499251,14206.508806201668,62905.375485953075,60266.795907756765,80062.32053394309,70649.34592783729,59805.58642370949,112602.97363405362,63442.039289387714,64789.64473935617,71584.72197512936,62229.22932417778,59077.09354861199
M690T629_NEG,689.5536781384328,629.4309997558801,8017.373165778509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6765.392136253409,7834.7998082105405,NA,8861.37681052843,5859.889307463145,NA,NA,19691.52683686931,NA,7483.301346723959,7506.8994679182415,NA,NA,9702.281456039269,NA,NA,NA,NA
M690T229_NEG,690.1739752050942,228.57799530030002,152113.4613015009,119410.52606684105,151378.86361296216,121838.19252034352,112066.05983335641,1071216.9673535456,978638.7024872355,1113344.291599701,828321.7011645193,843436.7306815416,75327.40025523756,74442.84329554511,34327.727743421216,57912.511067880994,47603.91772051039,304412.7105368259,772324.3656391908,463371.4977791544,740977.0297741274,293049.4864317674,349682.1860774236,456783.3145832075,28901.514520555444,379880.0105101352,368052.28209846304,940795.571860425,938801.4268531564,1001911.6452831317,1004467.2975003365,883956.4600658551,1126420.5113972293,869333.5628254388,867771.4194156432,959408.6405474087,862885.2610212343,837762.7342374914
M690T158_NEG,690.1745845549677,158.32300186158,NA,NA,NA,NA,NA,27786.59224523662,33408.44304285668,34459.04541021336,23689.850943271656,21796.07493589358,NA,NA,NA,NA,NA,NA,21172.309694581436,14706.967145296458,33331.427094295934,17974.98260970428,3162.9912519293266,NA,NA,NA,4272.801195995225,25446.419774124468,30490.799171226507,32015.55966125368,28058.186402520805,23685.852367975192,44588.79698205525,32150.63230996664,35078.17251267778,36629.65854085282,34437.03385576247,31945.928644970667
M690T141_NEG,690.194792028375,140.95999717709998,NA,NA,NA,NA,NA,10923.607560755538,20880.70019069464,50230.87410885572,19015.690320484526,15570.702165769348,NA,NA,NA,NA,NA,55958.16123039753,19515.541773944537,22024.014732481228,27208.41582719477,49176.98340711223,NA,NA,NA,NA,NA,11663.923196941883,18422.299867025882,22148.341124310562,17230.09297459072,17616.668442698356,38845.0285112597,28022.053963325012,30869.75576535127,33047.59793179914,28965.013531484045,29287.560831775376
M690T366_NEG,690.2598145240087,365.7059955597,19019.135378518935,16144.401097291391,18428.48157611151,14167.823944115326,18083.359995728442,6454.863486594703,12373.362330184907,12230.010256545631,6797.311620709576,5910.468510223948,NA,3071.908093757578,NA,NA,NA,NA,5623.245662822516,7455.711626267248,12111.097821930069,3253.650455487116,27015.20269228089,15683.480088324544,NA,23165.00427607884,24604.2330458921,NA,NA,10482.030124631696,NA,7931.254562597645,17145.21189591014,9485.439529350117,9961.081086927243,10228.684786423553,5921.244952022611,9165.751838657407
M690T319_NEG,690.3094729802975,318.7140083313,35745.09064988575,33239.66607174857,30203.22753911266,29558.01772175345,28580.390253077552,46564.79391732589,41751.01005730192,36863.104728555954,41914.07801932149,27275.855928735535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48694.988141666865,33316.27640007391,25107.401255191267,28100.62434043772,15020.985396626147,NA
M691T229_NEG,691.173857527158,228.57799530030002,54021.41735869405,43683.45829573895,55981.1584627112,43751.25619985346,39693.04559853899,397639.4445092006,359896.3787178819,400822.0831546659,296987.60849364573,299451.08232264937,26302.35938972804,27703.331260832583,NA,21938.83902746,17231.523218722377,107156.37057562696,266855.8391777839,164940.19165258473,264498.2201591501,108266.13932142602,125945.26522382072,157307.36835045376,11248.578491175942,135077.84218792134,129521.04669277738,321253.3343961792,330078.8281577502,357393.36458292836,352786.3529583635,306159.6691312825,427501.5213097051,313640.8224008321,303296.02999919234,339916.4586552748,309723.1748064173,304582.4095015548
M691T158_NEG,691.1728075940106,158.32300186158,NA,NA,NA,NA,NA,10490.204963734894,12392.38013513497,12492.355070132407,9616.001114301269,8191.395132049269,NA,NA,NA,NA,NA,7861.929270952722,8067.165740243099,NA,13031.584020317696,6600.239257792015,NA,NA,NA,NA,NA,NA,12506.008365846557,NA,10897.49545459671,NA,16166.626117328105,11641.285181009402,NA,13907.634399318638,12649.559392080977,12432.618843210474
M691T141_NEG,691.2003263167237,140.95999717709998,NA,NA,NA,NA,NA,NA,NA,NA,5299.844105253137,4258.434443773595,NA,NA,NA,NA,NA,13293.25513595268,6277.479099203656,5630.892000180888,8220.022182118793,12102.225102401575,NA,NA,NA,NA,NA,3503.8837019392304,NA,NA,4680.475695175768,NA,9981.25999712609,7543.683138194769,7673.836001817635,7954.9477286626825,7947.709493615235,NA
M691T105_NEG,691.2124623449486,105.04699945451999,NA,NA,NA,NA,NA,10629.11162102434,25697.924391206227,19443.99622872595,24615.371587469017,22763.51049161926,NA,NA,NA,NA,NA,18076.73996550437,31212.789535574193,NA,13107.331272265263,NA,22258.46824649685,11918.175249954558,NA,35077.72591983181,38155.95599718292,10892.394793052998,10176.482283743486,13494.235592035418,14452.645077568051,15328.375436430488,27576.5602023888,17880.907578336966,22000.26438652896,21267.899535530094,19936.415281318983,20959.787577094903
M691T366_NEG,691.2612612970978,365.70299148557996,4506.142400870691,4327.705571649737,3691.966147908938,2649.6886805381578,5568.839576904596,NA,NA,2771.433525100615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1605.2079555004234,NA,2939.7810622495913,NA,NA,4144.014816268247,3035.104408265898,NA,2594.57897185522,NA,NA
M691T319_NEG,691.3104020363123,319.34300422671004,10252.889244135697,8992.273071528547,8555.254231859008,8200.812226825745,4326.340760024226,7880.428962700443,NA,NA,NA,4572.463073733133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12414.104983291405,NA,NA,7509.328357149803,NA,5456.599751879534
M692T318_NEG,692.1533697882827,318.40001106264,8275.150708308414,5487.408050904597,6702.8136572568865,5141.596028217971,4815.948322857272,15467.72267268835,22382.559698983478,17625.170521386342,11879.396126626232,18333.27642824512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14451.71502918066,7521.0700836592305,13264.854648903734,13635.164959107069,7091.192115466537,NA
M692T229_NEG,692.1753707032931,228.57799530030002,9950.403225858614,7905.829716445954,10263.888406031654,7871.936173417384,NA,63895.81779479301,61889.46114103546,68861.76512534375,50451.3042485874,50106.08331389209,NA,5283.316440611017,2910.140986229767,NA,NA,17429.37723550787,46138.48008928954,28113.937294160023,46388.19847530184,18443.007320738347,22283.43817232585,28159.87277749116,NA,23038.268226749467,21820.143928601105,54975.6512107001,52873.898478671996,60108.37256294677,56428.122206813525,51102.883517201146,74019.58126856254,54148.09226548648,52822.08448617562,56867.092340848154,53695.80126788399,52836.1069989753
M692T158_NEG,692.173299317496,158.10699462888002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2789.0374062094666,NA,2665.364796208386,NA,3455.4240846457274,2849.6321924785098,NA,3148.6700964172023,NA,NA
M692T146_NEG,692.1946113226488,146.30400180816,NA,NA,NA,NA,NA,NA,5273.082149861246,6971.590045840302,3138.624944674447,NA,NA,NA,NA,NA,NA,7452.867951378979,NA,3261.3881610543835,NA,NA,NA,NA,NA,NA,NA,NA,4012.5988799726515,4068.0184543409996,4213.654984459376,3737.489714620058,4877.597244289386,4051.1178875105265,NA,4320.963376384907,3561.3488300304707,NA
M692T105_NEG,692.2158046799295,105.09550094606999,NA,NA,NA,NA,NA,NA,4885.222410754862,NA,7266.05704087749,5123.178247635019,NA,NA,NA,NA,NA,NA,8179.517965401112,NA,NA,2441.3156712143705,5508.344158605492,NA,NA,9540.203430837404,10904.653092984026,2523.0655082718554,1914.0669421853775,NA,NA,NA,6894.312595795573,NA,5090.737473941209,4857.79006191542,4758.44696761025,NA
M692T124_NEG,692.26776123046875,123.98300170895999,NA,NA,NA,NA,NA,18092.176418248226,90971.70141184027,94274.29465923537,47709.93420725492,32018.134731705464,NA,NA,NA,NA,NA,45606.591236751134,71250.47395318924,NA,77202.16632708197,27383.38816510921,NA,NA,NA,NA,NA,NA,NA,NA,6223.253412227366,5483.135261555497,44170.09237232217,33709.82696764537,31906.91506668986,35687.8007412595,29455.524819975468,30076.034288323608
M693T169_NEG,693.0643801816823,169.01350021361998,NA,NA,NA,NA,NA,3593.099825734874,3735.844774235926,3265.512914634816,NA,2636.114931088199,NA,NA,NA,NA,NA,NA,NA,2524.682884225944,NA,3303.308620943515,NA,2118.7840931140877,NA,NA,NA,NA,NA,NA,NA,NA,4864.856467219962,4462.460130103366,3072.749619475484,3962.697066283622,NA,3377.198467219267
M693T180_NEG,693.09951471176,179.7019958496,NA,2390.779570325159,NA,NA,NA,NA,NA,2853.4287070951327,NA,3356.417385078269,2514.898042114094,NA,NA,NA,NA,2445.1439678636393,NA,NA,NA,NA,5369.0181125062245,6074.32694432086,NA,5289.3647432202315,5181.702536352358,NA,NA,NA,3933.2080146537983,NA,5427.160513409232,NA,NA,NA,NA,NA
M693T229_NEG,693.1741124745877,228.57899665829999,2187.1351155414313,NA,2120.070814638936,NA,NA,10519.39703240715,8636.88516650549,10017.798871966479,8194.569891396517,8638.767636568868,NA,NA,NA,NA,NA,NA,7390.12969832882,5086.059685697406,8099.4666051811755,NA,3196.676473607609,4525.186319369246,NA,4383.337040871449,NA,6941.6299520453185,8488.163620041516,5769.76234569987,7902.032387434437,7481.792813286838,11250.246823974183,8646.672040134232,9166.609441126853,9172.618764672152,8844.441937413865,NA
M693T124_NEG,693.2718288169675,123.98300170895999,NA,NA,NA,NA,NA,5427.493858345319,23480.967416690342,25300.415646303383,13116.125810971931,9166.509876222772,NA,NA,NA,NA,NA,13211.16476608349,18674.477974209964,NA,17592.289652791005,8094.960849593632,NA,NA,NA,NA,NA,NA,NA,4631.030359302068,NA,NA,11907.316996592874,10292.256692391093,9198.420487386353,NA,6999.556732204412,8653.285238652232
M694T169_NEG,694.0203930872063,169.01299953461998,NA,NA,NA,NA,NA,NA,NA,2270.998721116486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1791.6133975911525,NA,3439.0305317278553,2075.9110283736204,NA,1946.8103027376017,NA,NA
M694T14_NEG,694.0456887725301,14.28299993274,NA,NA,NA,NA,NA,NA,86990.20177315155,77950.72019417075,100417.15291668102,104795.57019090348,NA,NA,NA,NA,NA,92600.45967164185,112752.1502866706,60151.36599709844,NA,NA,28033.389571437616,31115.535009299005,NA,33439.73309330357,35775.88558163389,NA,NA,106837.94982405688,NA,119650.24868527094,143617.52950265878,99788.3457603108,NA,105190.49777280017,96716.52965902127,NA
M694T55_NEG,694.1542562126721,55.22699832918,NA,NA,NA,NA,NA,NA,23197.352198432476,20608.60282439315,43204.23228059355,46971.167783854726,NA,NA,NA,NA,NA,38954.259566625726,42415.16464272305,18493.974996333716,NA,27142.931288544725,NA,5269.4004007505855,NA,NA,NA,27362.820501105198,29615.501951458853,38911.43521243285,42921.72393678984,34228.35386290374,66097.76374402535,33378.65002812643,42042.80395264939,42328.198221396255,34623.81116861569,NA
M694T114_NEG,694.2725208875852,114.4789981842,NA,NA,NA,NA,NA,69470.20465888597,64867.22133290433,61704.27007366897,55319.6009712432,53173.521638824575,NA,NA,NA,NA,NA,62315.20391552034,61488.91339304351,50348.10501642045,55272.471848741436,57048.88040940893,204012.83946494467,198499.39339434687,NA,194294.46738506612,190168.0816141978,52173.761734997795,52009.58871808182,54530.62136526604,54718.63955963274,55592.10576870419,78976.03329407015,55700.674179605354,55264.23374834719,60349.1091340372,54174.213209717935,53871.26698071374
M694T425_NEG,694.4310940749245,424.95200157168,5287.889567652257,4964.144521957575,2543.5872189948705,2456.1337661576417,3846.8273577114933,NA,NA,NA,NA,NA,NA,6852.0871830318465,9297.502558367903,NA,4682.237777719222,NA,NA,NA,NA,NA,80707.023074148,7968.70875309025,NA,40322.59150472086,47839.55136610214,NA,NA,NA,NA,NA,3409.8724715239314,NA,3757.0564185247495,3915.022055034255,NA,NA
M695T169_NEG,695.0235593851331,169.21900033949998,NA,2186.0278787571283,NA,NA,NA,7309.655275649328,7427.651972995613,7006.674027423633,6684.678567483764,6673.2223972021275,NA,NA,NA,NA,NA,NA,7342.677158280402,NA,NA,NA,NA,NA,NA,NA,NA,5621.192947667238,5209.667325350333,7375.458784106393,6150.620364177435,6123.897762989508,11834.886272181626,NA,5936.827906597276,NA,NA,NA
M695T14_NEG,695.0490301855314,14.28299993274,NA,NA,NA,NA,NA,NA,NA,21112.434524042143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19437.432252547685,21581.015401014072,8552.308864223925,NA,NA,NA,NA,NA,27680.805739248284,NA,NA,NA,NA,NA,NA,26876.73418715839,24427.653504784656,21900.935288482317
M695T114_NEG,695.2757916433242,114.4789981842,NA,NA,NA,NA,NA,15308.213241856944,14260.69225306848,14344.327144806333,12275.158666514619,11642.366503224028,NA,NA,NA,NA,NA,16449.986936124653,NA,11171.565223754913,13218.191929845749,14511.268282212794,41767.060154457635,40437.50074488687,NA,39255.95161314919,39204.3892828337,11487.92793062711,NA,11251.11688474919,NA,11816.04866576753,18383.639904040836,13076.830444357587,13164.875416979568,NA,12467.485109098867,12193.99883057711
M696T629_NEG,695.652017797674,629.43300247194,NA,5470.099108061539,NA,NA,4964.127216362722,4912.05699922869,4285.725277997026,NA,3596.4380772758373,NA,NA,NA,4649.731527958853,NA,NA,NA,3968.616696865394,NA,2644.1797256585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2870.757923139875,4967.238544439212,NA,NA,4492.87068684372,NA,3115.602955460089
M696T14_NEG,696.0441311395134,14.28299993274,NA,NA,NA,NA,NA,13530.206025399246,NA,NA,NA,12223.749991040277,NA,NA,NA,NA,NA,NA,12710.567150289799,NA,NA,NA,NA,NA,NA,NA,4789.563063197097,14356.90254547749,13392.771508679123,NA,NA,13911.535695855426,NA,11068.200917279148,NA,12522.882057433255,11555.20291605429,NA
M696T56_NEG,696.1558812663336,55.542000532139994,NA,NA,NA,NA,NA,21620.78162224796,30850.19598800358,22928.336729612583,19440.435757992112,17062.171302095478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6005.058449510786,NA,NA,NA,NA,NA,12294.700119869329,NA,NA,NA,34115.497159526654,17500.21397951158,16091.475123439073,14824.496975220638,NA,NA
M696T214_NEG,696.1987950944332,214.11599636076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3187.2187008531128,NA,2097.5740990433706,NA,NA,12609.24419054666,10381.102304426478,8661.10448603229,15422.984600939639,11030.99287851523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6140.231173002154,3371.774911906497,4408.526235572075,NA,NA,3984.7885731421925
M696T375_NEG,696.30550132841,374.82001304628,7156.100706045004,6166.097240451591,5770.761130179963,4758.768585196001,6668.68193223359,3956.4039141010803,4682.468711289569,8649.539713153117,4136.0921478295995,NA,NA,NA,NA,NA,NA,NA,1956.6104164096892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2841.633206298169,NA,NA,7173.208611108568,NA,4898.8146699433,6310.234299780914,6307.9720297652075,5958.664502223506
M697T29_NEG,696.8637827922398,28.58800023795,11256.588286755385,10452.091074012125,10148.23586408688,6721.089933528811,6712.22925732672,7131.724943898209,3714.121839839144,4397.244964630527,NA,6108.6269700217135,6854.38556284165,NA,NA,NA,NA,6241.488691016838,NA,NA,NA,NA,5894.025694726737,NA,NA,NA,7178.047125037198,6463.847183829945,NA,5940.350992031687,5194.782816994857,NA,9577.575335750385,5172.742012166439,NA,NA,NA,NA
M697T56_NEG,697.1650001582613,55.640001297,NA,NA,NA,NA,NA,9020.244704035693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4607.460671063537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16474.67435107179,10043.930036703749,NA,NA,8031.402867958066,NA
M697T186_NEG,697.1706786761728,185.74899673464,4371.860145193275,4069.4480147721483,3139.822620516374,3105.3260269334783,NA,17390.319485779535,16605.5012368476,14466.803308469152,16887.392767625945,16501.661505136457,NA,NA,NA,2501.127924545605,NA,17531.202551366656,16999.91461808738,NA,9333.905942861646,16406.925394191803,16106.283727309476,15984.093847332795,NA,16313.334446657398,15570.470262994328,18934.411668814766,26622.885123867854,18688.777394557557,NA,18888.940524219313,22067.305838751636,16692.28109631145,16672.68231575595,15905.488688588617,11709.172951946559,NA
M697T255_NEG,697.2704213293312,255.37399291992,NA,NA,NA,NA,NA,64992.61620006944,68906.40570566055,54985.831922186044,65136.20815657366,56046.040968479174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9836.98557734142,7700.036563946536,7545.616149888019,8234.56708836697,NA,NA
M698T186_NEG,698.1746570637054,186.0629940033,NA,NA,NA,NA,NA,5646.527209266368,3462.94644798602,4314.029548628747,4465.690711148657,4402.415756435032,NA,NA,NA,NA,NA,4273.839060892192,4241.029109285805,5526.99325810332,3682.1674447893843,NA,NA,5545.286507653509,NA,5584.807437229895,4915.709864844185,6498.107685280824,8901.606001085978,6418.074263123788,6168.852070017469,NA,7255.407822804439,4532.1826863264,5555.176008666712,4235.135160263653,NA,4875.13576044879
